Genotype	KRN	Fix	pop$	FID$
Z003E0088	12.370928855002	1	NAMRIL	Z003
Z003E0089	15.4453012623844	1	NAMRIL	Z003
Z003E0090	17.1450532843312	1	NAMRIL	Z003
Z003E0091	16.2350593595563	1	NAMRIL	Z003
Z003E0092	13.3616735392531	1	NAMRIL	Z003
Z003E0093	17.6216491544236	1	NAMRIL	Z003
Z003E0094	15.5809098664177	1	NAMRIL	Z003
Z003E0095	14.1389783574753	1	NAMRIL	Z003
Z003E0096	14.3413140956554	1	NAMRIL	Z003
Z003E0097	17.6988788367392	1	NAMRIL	Z003
Z003E0098	15.0283402059199	1	NAMRIL	Z003
Z003E0099	11.3827025927086	1	NAMRIL	Z003
Z003E0100	15.366360892371	1	NAMRIL	Z003
Z003E0101	15.4483594575078	1	NAMRIL	Z003
Z003E0102	13.6270283813679	1	NAMRIL	Z003
Z003E0103	14.5283402059203	1	NAMRIL	Z003
Z003E0104	16.2941998622005	1	NAMRIL	Z003
Z003E0105	15.0555998099392	1	NAMRIL	Z003
Z003E0106	14.3350593595589	1	NAMRIL	Z003
Z003E0107	14.52834020592	1	NAMRIL	Z003
Z003E0108	14.0285673658986	1	NAMRIL	Z003
Z003E0109	14.8103323772583	1	NAMRIL	Z003
Z003E0110	15.2739032554687	1	NAMRIL	Z003
Z003E0111	15.1270283813694	1	NAMRIL	Z003
Z003E0112	14.6984569527969	1	NAMRIL	Z003
Z003E0113	11.6561401220502	1	NAMRIL	Z003
Z003E0114	13.4496942257028	1	NAMRIL	Z003
Z003E0115	13.7645062972842	1	NAMRIL	Z003
Z003E0116	13.2218866668892	1	NAMRIL	Z003
Z003E0117	17.4330209040791	1	NAMRIL	Z003
Z003E0118	16.1887676646333	1	NAMRIL	Z003
Z003E0119	16.7495161081753	1	NAMRIL	Z003
Z003E0120	17.6163608923706	1	NAMRIL	Z003
Z003E0121	15.7229425421532	1	NAMRIL	Z003
Z003E0122	13.5782618512331	1	NAMRIL	Z003
Z003E0123	17.1270283813681	1	NAMRIL	Z003
Z003E0124	17.258837689385	1	NAMRIL	Z003
Z003E0125	15.6461551425349	1	NAMRIL	Z003
Z003E0126	17.1226366571348	1	NAMRIL	Z003
Z003E0127	14.0285673658983	1	NAMRIL	Z003
Z003E0128	13.7432403434071	1	NAMRIL	Z003
Z003E0129	19.0336030906871	1	NAMRIL	Z003
Z003E0130	15.2223116908103	1	NAMRIL	Z003
Z003E0131	12.0088376893818	1	NAMRIL	Z003
Z003E0132	14.8328494415071	1	NAMRIL	Z003
Z003E0133	12.6984569527969	1	NAMRIL	Z003
Z003E0134	13.9787920115676	1	NAMRIL	Z003
Z003E0135	15.3813678245135	1	NAMRIL	Z003
Z003E0136	11.7269990439256	1	NAMRIL	Z003
Z003E0137	15.6033325017503	1	NAMRIL	Z003
Z003E0138	15.188575038458	1	NAMRIL	Z003
Z003E0139	12.8979610385892	1	NAMRIL	Z003
Z003E0140	14.0088376893816	1	NAMRIL	Z003
Z003E0141	12.699694225703	1	NAMRIL	Z003
Z003E0142	14.6984569527991	1	NAMRIL	Z003
Z003E0143	14.4127426670824	1	NAMRIL	Z003
Z003E0144	14.9794884758643	1	NAMRIL	Z003
Z003E0145	14.3612126667361	1	NAMRIL	Z003
Z003E0146	14.0556450241421	1	NAMRIL	Z003
Z003E0147	14.4436721043921	1	NAMRIL	Z003
Z003E0148	18.1984569528006	1	NAMRIL	Z003
Z003E0149	18.1996942257006	1	NAMRIL	Z003
Z003E0150	17.028340205918	1	NAMRIL	Z003
Z003E0151	14.3229425421576	1	NAMRIL	Z003
Z003E0152	15.5017307799196	1	NAMRIL	Z003
Z003E0153	14.4229425421576	1	NAMRIL	Z003
Z003E0154	14.6984569527974	1	NAMRIL	Z003
Z003E0155	14.9376837022344	1	NAMRIL	Z003
Z003E0156	15.7893033238015	1	NAMRIL	Z003
Z003E0157	16.2403334960029	1	NAMRIL	Z003
Z003E0158	15.8672306439284	1	NAMRIL	Z003
Z003E0159	14.0283402059191	1	NAMRIL	Z003
Z003E0160	14.1950068725887	1	NAMRIL	Z003
Z003E0161	17.6973741163797	1	NAMRIL	Z003
Z003E0162	14.5360982836175	1	NAMRIL	Z003
Z003E0163	13.412742667082	1	NAMRIL	Z003
Z003E0164	16.0759554175075	1	NAMRIL	Z003
Z003E0165	14.9269656440642	1	NAMRIL	Z003
Z003E0166	12.4995161081726	1	NAMRIL	Z003
Z003E0167	13.976999043924	1	NAMRIL	Z003
Z003E0168	14.3413140956544	1	NAMRIL	Z003
Z003E0169	15.1360982836183	1	NAMRIL	Z003
Z003E0170	13.6950068725861	1	NAMRIL	Z003
Z003E0171	11.7939784486034	1	NAMRIL	Z003
Z003E0172	15.542590277282	1	NAMRIL	Z003
Z003E0173	16.5556450241431	1	NAMRIL	Z003
Z003E0174	14.1338376893811	1	NAMRIL	Z003
Z003E0175	14.6163608923716	1	NAMRIL	Z003
Z003E0176	15.0283402059224	1	NAMRIL	Z003
Z003E0177	13.1897439878252	1	NAMRIL	Z003
Z003E0178	14.9307675700451	1	NAMRIL	Z003
Z003E0179	14.9073634401408	1	NAMRIL	Z003
Z003E0180	17.4787920115708	1	NAMRIL	Z003
Z003E0181	13.961212666736	1	NAMRIL	Z003
Z003E0182	17.1216491544262	1	NAMRIL	Z003
Z003E0183	14.9841712385106	1	NAMRIL	Z003
Z003E0184	13.9307675700451	1	NAMRIL	Z003
Z003E0185	11.9062193531164	1	NAMRIL	Z003
Z003E0186	15.2546693999647	1	NAMRIL	Z003
Z003E0187	16.2698855242264	1	NAMRIL	Z003
Z003E0188	14.4213408203236	1	NAMRIL	Z003
Z003E0189	14.9660359260412	1	NAMRIL	Z003
Z003E0190	13.1116735392511	1	NAMRIL	Z003
Z003E0191	14.7285673658968	1	NAMRIL	Z003
Z003E0192	12.9229425421565	1	NAMRIL	Z003
Z003E0193	14.5229425421572	1	NAMRIL	Z003
Z003E0194	12.9360982836165	1	NAMRIL	Z003
Z003E0195	13.8846184918321	1	NAMRIL	Z003
Z003E0196	14.4559699904698	1	NAMRIL	Z003
Z003E0197	16.6120326886418	1	NAMRIL	Z003
Z003E0198	15.1687435844535	1	NAMRIL	Z003
Z003E0199	17.7588376893799	1	NAMRIL	Z003
Z003E0200	13.632702592709	1	NAMRIL	Z003
Z003E0201	16.9569909256266	1	NAMRIL	Z003
Z003E0202	12.975435350542	1	NAMRIL	Z003
Z003E0212	14.5959651735023	1	NAMRIL	Z003
Z003E0220	14.1815028454706	1	NAMRIL	Z003
Z004E0001	18.1976053201954	1	NAMRIL	Z004
Z004E0002	17.9787920115712	1	NAMRIL	Z004
Z004E0003	16.9430777258544	1	NAMRIL	Z004
Z004E0004	17.6450532843276	1	NAMRIL	Z004
Z004E0005	16.1028542440499	1	NAMRIL	Z004
Z004E0006	14.1683713563576	1	NAMRIL	Z004
Z004E0007	17.5705780293752	1	NAMRIL	Z004
Z004E0008	18.9546693999646	1	NAMRIL	Z004
Z004E0009	14.3881125874254	1	NAMRIL	Z004
Z004E0010	17.0077025927098	1	NAMRIL	Z004
Z004E0011	14.8593389986167	1	NAMRIL	Z004
Z004E0012	15.5138099026055	1	NAMRIL	Z004
Z004E0013	17.8410359260404	1	NAMRIL	Z004
Z004E0014	15.974191876249	1	NAMRIL	Z004
Z004E0015	15.7218866668873	1	NAMRIL	Z004
Z004E0016	15.7160359260395	1	NAMRIL	Z004
Z004E0017	17.7160359260433	1	NAMRIL	Z004
Z004E0018	17.3716491544272	1	NAMRIL	Z004
Z004E0019	17.8240301072849	1	NAMRIL	Z004
Z004E0020	15.8865452391494	1	NAMRIL	Z004
Z004E0021	16.3472506010735	1	NAMRIL	Z004
Z004E0022	19.0480344911831	1	NAMRIL	Z004
Z004E0023	17.5546693999671	1	NAMRIL	Z004
Z004E0024	17.466035926042	1	NAMRIL	Z004
Z004E0025	16.2963857641405	1	NAMRIL	Z004
Z004E0026	14.3103323772599	1	NAMRIL	Z004
Z004E0027	18.5079153160067	1	NAMRIL	Z004
Z004E0028	17.1450532843298	1	NAMRIL	Z004
Z004E0029	17.2993692593751	1	NAMRIL	Z004
Z004E0030	19.2521961414726	1	NAMRIL	Z004
Z004E0031	18.5780559802634	1	NAMRIL	Z004
Z004E0032	16.4808227071408	1	NAMRIL	Z004
Z004E0033	14.549369259376	1	NAMRIL	Z004
Z004E0034	18.9660359260425	1	NAMRIL	Z004
Z004E0035	16.8881125874261	1	NAMRIL	Z004
Z004E0036	16.1807675700434	1	NAMRIL	Z004
Z004E0037	14.6327025927085	1	NAMRIL	Z004
Z004E0038	14.023181703525	1	NAMRIL	Z004
Z004E0039	14.4787920115685	1	NAMRIL	Z004
Z004E0040	15.2645062972827	1	NAMRIL	Z004
Z004E0041	16.0088376893853	1	NAMRIL	Z004
Z004E0042	18.387693292932	1	NAMRIL	Z004
Z004E0043	15.6155496249325	1	NAMRIL	Z004
Z004E0044	15.4546693999664	1	NAMRIL	Z004
Z004E0045	17.0904625650775	1	NAMRIL	Z004
Z004E0046	16.1663913329939	1	NAMRIL	Z004
Z004E0047	16.930767570045	1	NAMRIL	Z004
Z004E0048	19.2164818557539	1	NAMRIL	Z004
Z004E0049	17.1750734360232	1	NAMRIL	Z004
Z004E0050	16.5480344911838	1	NAMRIL	Z004
Z004E0051	16.9660359260398	1	NAMRIL	Z004
Z004E0052	16.0021961414721	1	NAMRIL	Z004
Z004E0053	14.5910359260413	1	NAMRIL	Z004
Z004E0054	17.8267719874087	1	NAMRIL	Z004
Z004E0055	13.6622003176829	1	NAMRIL	Z004
Z004E0056	14.5379104271882	1	NAMRIL	Z004
Z004E0057	12.5736247129024	1	NAMRIL	Z004
Z004E0058	15.9726924820796	1	NAMRIL	Z004
Z004E0059	17.5138099026038	1	NAMRIL	Z004
Z004E0060	15.0334576377256	1	NAMRIL	Z004
Z004E0061	18.4305839344119	1	NAMRIL	Z004
Z004E0062	17.4776479245471	1	NAMRIL	Z004
Z004E0063	17.2164818557593	1	NAMRIL	Z004
Z004E0064	15.9776479245458	1	NAMRIL	Z004
Z004E0065	15.6002569697483	1	NAMRIL	Z004
Z004E0066	15.8410359260431	1	NAMRIL	Z004
Z004E0067	18.5200804826675	1	NAMRIL	Z004
Z004E0068	17.1040630062926	1	NAMRIL	Z004
Z004E0069	19.0555839344069	1	NAMRIL	Z004
Z004E0070	17.2993692593745	1	NAMRIL	Z004
Z004E0071	16.4412486499678	1	NAMRIL	Z004
Z004E0072	14.121649154426	1	NAMRIL	Z004
Z004E0073	17.6367778192298	1	NAMRIL	Z004
Z004E0074	16.5088376893808	1	NAMRIL	Z004
Z004E0075	17.7350593595606	1	NAMRIL	Z004
Z004E0076	13.4154174056496	1	NAMRIL	Z004
Z004E0077	18.1327025927077	1	NAMRIL	Z004
Z004E0078	17.1807675700441	1	NAMRIL	Z004
Z004E0079	14.9463376893823	1	NAMRIL	Z004
Z004E0080	14.1650876893815	1	NAMRIL	Z004
Z004E0081	15.7739293480592	1	NAMRIL	Z004
Z004E0082	16.2201111525667	1	NAMRIL	Z004
Z004E0083	14.6869781963632	1	NAMRIL	Z004
Z004E0084	15.0285673658987	1	NAMRIL	Z004
Z004E0085	15.3328494415078	1	NAMRIL	Z004
Z004E0086	16.6216491544259	1	NAMRIL	Z004
Z004E0087	16.63383768938	1	NAMRIL	Z004
Z004E0088	13.9790630062931	1	NAMRIL	Z004
Z004E0089	14.7645062972828	1	NAMRIL	Z004
Z004E0090	13.8334576377262	1	NAMRIL	Z004
Z004E0091	15.4660359260423	1	NAMRIL	Z004
Z004E0092	13.2993692593747	1	NAMRIL	Z004
Z004E0093	16.1808227071428	1	NAMRIL	Z004
Z004E0094	13.8453318268973	1	NAMRIL	Z004
Z004E0095	13.193077725855	1	NAMRIL	Z004
Z004E0096	17.1536448636547	1	NAMRIL	Z004
Z004E0097	15.5088376893824	1	NAMRIL	Z004
Z004E0098	17.9250734344562	1	NAMRIL	Z004
Z004E0099	16.7879104271867	1	NAMRIL	Z004
Z004E0100	20.2707296729611	1	NAMRIL	Z004
Z004E0101	15.0968866668875	1	NAMRIL	Z004
Z004E0102	14.2031147026906	1	NAMRIL	Z004
Z004E0103	15.0088376893815	1	NAMRIL	Z004
Z004E0104	13.5270054377223	1	NAMRIL	Z004
Z004E0105	19.1963376893788	1	NAMRIL	Z004
Z004E0106	16.5229425421546	1	NAMRIL	Z004
Z004E0107	18.0847907816859	1	NAMRIL	Z004
Z004E0108	16.8838376893808	1	NAMRIL	Z004
Z004E0109	15.4373963396269	1	NAMRIL	Z004
Z004E0110	14.4350593595582	1	NAMRIL	Z004
Z004E0111	14.0160977807532	1	NAMRIL	Z004
Z004E0112	17.7942368731154	1	NAMRIL	Z004
Z004E0113	16.9496942257031	1	NAMRIL	Z004
Z004E0114	16.0285673658977	1	NAMRIL	Z004
Z004E0115	19.0277777765641	1	NAMRIL	Z004
Z004E0116	15.4150876893804	1	NAMRIL	Z004
Z004E0117	14.7645062972831	1	NAMRIL	Z004
Z004E0118	14.2993692593778	1	NAMRIL	Z004
Z004E0119	18.1270283813668	1	NAMRIL	Z004
Z004E0120	16.9154174056505	1	NAMRIL	Z004
Z004E0121	17.0205451616305	1	NAMRIL	Z004
Z004E0122	17.582084072315	1	NAMRIL	Z004
Z004E0123	13.2588376893818	1	NAMRIL	Z004
Z004E0124	15.8359348687111	1	NAMRIL	Z004
Z004E0125	15.4647011578479	1	NAMRIL	Z004
Z004E0126	15.8453558857387	1	NAMRIL	Z004
Z004E0127	15.0603323772583	1	NAMRIL	Z004
Z004E0128	15.5502205829989	1	NAMRIL	Z004
Z004E0129	16.2367559216464	1	NAMRIL	Z004
Z004E0130	14.6327025927087	1	NAMRIL	Z004
Z004E0131	17.1872118282928	1	NAMRIL	Z004
Z004E0132	16.8939784486042	1	NAMRIL	Z004
Z004E0133	14.2413608923702	1	NAMRIL	Z004
Z004E0134	15.5490764959728	1	NAMRIL	Z004
Z004E0135	15.5596175411842	1	NAMRIL	Z004
Z004E0136	17.6079100064339	1	NAMRIL	Z004
Z004E0137	14.216481855759	1	NAMRIL	Z004
Z004E0138	14.8838376893806	1	NAMRIL	Z004
Z004E0139	15.3785673658982	1	NAMRIL	Z004
Z004E0140	16.103917696565	1	NAMRIL	Z004
Z004E0141	14.6263103029423	1	NAMRIL	Z004
Z004E0142	17.8539176965671	1	NAMRIL	Z004
Z004E0143	14.3359348687121	1	NAMRIL	Z004
Z004E0144	15.3889783574758	1	NAMRIL	Z004
Z004E0145	15.0502205829974	1	NAMRIL	Z004
Z004E0146	14.9073634401402	1	NAMRIL	Z004
Z004E0147	15.9660359260415	1	NAMRIL	Z004
Z004E0148	13.6622003176847	1	NAMRIL	Z004
Z004E0149	16.1327025927084	1	NAMRIL	Z004
Z004E0150	13.059617541184	1	NAMRIL	Z004
Z004E0151	15.2024746840403	1	NAMRIL	Z004
Z004E0152	16.8383536248578	1	NAMRIL	Z004
Z004E0153	18.0480344911809	1	NAMRIL	Z004
Z004E0154	14.3678251414259	1	NAMRIL	Z004
Z004E0155	17.9787920115704	1	NAMRIL	Z004
Z004E0156	14.4769990439257	1	NAMRIL	Z004
Z004E0157	13.6644057154144	1	NAMRIL	Z004
Z004E0158	14.9150876893815	1	NAMRIL	Z004
Z004E0159	16.1138099026029	1	NAMRIL	Z004
Z004E0160	17.0657423719752	1	NAMRIL	Z004
Z004E0161	12.0235883468243	1	NAMRIL	Z004
Z004E0162	16.0663553201944	1	NAMRIL	Z004
Z004E0163	17.601999043924	1	NAMRIL	Z004
Z004E0164	15.312396339627	1	NAMRIL	Z004
Z004E0165	16.4285673658958	1	NAMRIL	Z004
Z004E0166	12.7980344911807	1	NAMRIL	Z004
Z004E0167	16.1546693999656	1	NAMRIL	Z004
Z004E0168	14.3593389986166	1	NAMRIL	Z004
Z004E0169	12.4903334960042	1	NAMRIL	Z004
Z004E0170	15.7164818557598	1	NAMRIL	Z004
Z004E0171	13.9718866668869	1	NAMRIL	Z004
Z004E0172	14.1622003176853	1	NAMRIL	Z004
Z004E0173	15.3827025927077	1	NAMRIL	Z004
Z004E0174	15.3450002176273	1	NAMRIL	Z004
Z004E0175	14.2118339344074	1	NAMRIL	Z004
Z004E0176	10.7350593595597	1	NAMRIL	Z004
Z004E0177	17.2645062972818	1	NAMRIL	Z004
Z004E0178	17.2993692593783	1	NAMRIL	Z004
Z004E0179	14.352587689381	1	NAMRIL	Z004
Z004E0180	18.0186657105896	1	NAMRIL	Z004
Z004E0181	18.513809902602	1	NAMRIL	Z004
Z004E0182	15.9029345562094	1	NAMRIL	Z004
Z004E0183	17.563809902604	1	NAMRIL	Z004
Z004E0184	13.2638099026044	1	NAMRIL	Z004
Z004E0185	14.360298978065	1	NAMRIL	Z004
Z004E0186	15.1205050674028	1	NAMRIL	Z004
Z004E0187	13.6930777258567	1	NAMRIL	Z004
Z004E0188	13.4775876893818	1	NAMRIL	Z004
Z004E0189	17.7941998621985	1	NAMRIL	Z004
Z004E0190	18.1201901587579	1	NAMRIL	Z004
Z004E0191	15.3905983224687	1	NAMRIL	Z004
Z004E0192	13.2993692593759	1	NAMRIL	Z004
Z004E0193	17.693077725857	1	NAMRIL	Z004
Z004E0194	15.3865452391483	1	NAMRIL	Z004
Z004E0195	13.5547792540922	1	NAMRIL	Z004
Z004E0196	15.6644057154136	1	NAMRIL	Z004
Z004E0197	16.2588376893802	1	NAMRIL	Z004
Z004E0198	17.0203018962655	1	NAMRIL	Z004
Z004E0199	18.802327187573	1	NAMRIL	Z004
Z004E0200	15.7160359260413	1	NAMRIL	Z004
Z004E0201	17.2741802183745	1	NAMRIL	Z004
Z004E0202	14.7231617386466	1	NAMRIL	Z004
Z004E0208	15.2220673318752	1	NAMRIL	Z004
Z004E0232	19.5554006706793	1	NAMRIL	Z004
Z005E0001	16.4354047083768	1	NAMRIL	Z005
Z005E0002	15.2885750384553	1	NAMRIL	Z005
Z005E0003	13.593309092529	1	NAMRIL	Z005
Z005E0004	15.1226366571366	1	NAMRIL	Z005
Z005E0005	12.4787920115703	1	NAMRIL	Z005
Z005E0006	12.7976007432782	1	NAMRIL	Z005
Z005E0007	13.2588376893815	1	NAMRIL	Z005
Z005E0008	12.4463376893807	1	NAMRIL	Z005
Z005E0009	13.0088376893805	1	NAMRIL	Z005
Z005E0010	16.8827025927101	1	NAMRIL	Z005
Z005E0011	12.2799920682659	1	NAMRIL	Z005
Z005E0012	13.6536892183429	1	NAMRIL	Z005
Z005E0013	13.8558276591552	1	NAMRIL	Z005
Z005E0014	13.4546651380758	1	NAMRIL	Z005
Z005E0015	16.5820840723148	1	NAMRIL	Z005
Z005E0016	12.8540630062916	1	NAMRIL	Z005
Z005E0017	16.1856815499428	1	NAMRIL	Z005
Z005E0018	13.5138099026036	1	NAMRIL	Z005
Z005E0019	12.5493692593751	1	NAMRIL	Z005
Z005E0020	17.2588376893823	1	NAMRIL	Z005
Z005E0021	12.5255142135018	1	NAMRIL	Z005
Z005E0022	12.1963376893818	1	NAMRIL	Z005
Z005E0023	12.8464552034411	1	NAMRIL	Z005
Z005E0024	15.2237152726393	1	NAMRIL	Z005
Z005E0025	15.0623963396255	1	NAMRIL	Z005
Z005E0026	15.2783402059186	1	NAMRIL	Z005
Z005E0027	14.0752644364939	1	NAMRIL	Z005
Z005E0028	13.8941998621979	1	NAMRIL	Z005
Z005E0029	13.6310461126128	1	NAMRIL	Z005
Z005E0030	15.082849441508	1	NAMRIL	Z005
Z005E0031	13.9360982836167	1	NAMRIL	Z005
Z005E0032	14.6338376893824	1	NAMRIL	Z005
Z005E0033	15.7432403434066	1	NAMRIL	Z005
Z005E0034	16.5021961414753	1	NAMRIL	Z005
Z005E0035	16.9787920115662	1	NAMRIL	Z005
Z005E0036	11.6153334960031	1	NAMRIL	Z005
Z005E0037	15.0299920682665	1	NAMRIL	Z005
Z005E0038	14.7201111525647	1	NAMRIL	Z005
Z005E0039	13.7164818557596	1	NAMRIL	Z005
Z005E0040	12.8453318268993	1	NAMRIL	Z005
Z005E0041	17.8603387710575	1	NAMRIL	Z005
Z005E0042	14.3233098042558	1	NAMRIL	Z005
Z005E0043	15.8785006010751	1	NAMRIL	Z005
Z005E0044	15.1743692593761	1	NAMRIL	Z005
Z005E0045	13.16618277484	1	NAMRIL	Z005
Z005E0046	15.5275331962009	1	NAMRIL	Z005
Z005E0047	15.0713376893815	1	NAMRIL	Z005
Z005E0048	16.6393591493697	1	NAMRIL	Z005
Z005E0049	14.720080482669	1	NAMRIL	Z005
Z005E0050	12.3539176965637	1	NAMRIL	Z005
Z005E0051	12.8663608923704	1	NAMRIL	Z005
Z005E0052	12.9524746840393	1	NAMRIL	Z005
Z005E0053	17.3347907816872	1	NAMRIL	Z005
Z005E0054	13.761212666738	1	NAMRIL	Z005
Z005E0055	13.8753519763984	1	NAMRIL	Z005
Z005E0056	11.99136089237	1	NAMRIL	Z005
Z005E0057	16.6338376893819	1	NAMRIL	Z005
Z005E0058	12.5231817035252	1	NAMRIL	Z005
Z005E0059	14.0555998099393	1	NAMRIL	Z005
Z005E0060	13.0207296729597	1	NAMRIL	Z005
Z005E0061	14.9305839344081	1	NAMRIL	Z005
Z005E0062	13.1983594575094	1	NAMRIL	Z005
Z005E0063	13.9554747637803	1	NAMRIL	Z005
Z005E0064	17.4278334960046	1	NAMRIL	Z005
Z005E0065	15.2385750384575	1	NAMRIL	Z005
Z005E0066	15.434099210141	1	NAMRIL	Z005
Z005E0067	15.8191973638174	1	NAMRIL	Z005
Z005E0068	11.8112284992156	1	NAMRIL	Z005
Z005E0069	13.2588376893811	1	NAMRIL	Z005
Z005E0070	15.881046112613	1	NAMRIL	Z005
Z005E0071	15.1163608923728	1	NAMRIL	Z005
Z005E0072	11.2914176965641	1	NAMRIL	Z005
Z005E0073	12.9066192144511	1	NAMRIL	Z005
Z005E0074	15.0088376893794	1	NAMRIL	Z005
Z005E0075	14.6663913329961	1	NAMRIL	Z005
Z005E0076	13.9913608923702	1	NAMRIL	Z005
Z005E0077	11.4167603983258	1	NAMRIL	Z005
Z005E0078	12.4789176965654	1	NAMRIL	Z005
Z005E0079	13.5757709112629	1	NAMRIL	Z005
Z005E0080	14.9483594575096	1	NAMRIL	Z005
Z005E0081	15.3359348687135	1	NAMRIL	Z005
Z005E0082	15.6650876893793	1	NAMRIL	Z005
Z005E0083	14.0277777765618	1	NAMRIL	Z005
Z005E0084	12.8838376893801	1	NAMRIL	Z005
Z005E0085	12.0502205829988	1	NAMRIL	Z005
Z005E0086	14.1385750384578	1	NAMRIL	Z005
Z005E0087	14.4787920115691	1	NAMRIL	Z005
Z005E0088	14.8650261241746	1	NAMRIL	Z005
Z005E0089	14.1447243226112	1	NAMRIL	Z005
Z005E0090	12.2138099026046	1	NAMRIL	Z005
Z005E0091	14.5442368731203	1	NAMRIL	Z005
Z005E0092	15.0021961414732	1	NAMRIL	Z005
Z005E0093	14.7407407431691	1	NAMRIL	Z005
Z005E0094	17.050220582998	1	NAMRIL	Z005
Z005E0095	15.3347907816889	1	NAMRIL	Z005
Z005E0096	12.9517719874084	1	NAMRIL	Z005
Z005E0097	13.9924375770177	1	NAMRIL	Z005
Z005E0098	13.478917696564	1	NAMRIL	Z005
Z005E0099	13.8179305741876	1	NAMRIL	Z005
Z005E0100	16.5552871222888	1	NAMRIL	Z005
Z005E0101	14.8033325017496	1	NAMRIL	Z005
Z005E0102	14.0713376893824	1	NAMRIL	Z005
Z005E0103	15.6425902772787	1	NAMRIL	Z005
Z005E0104	13.1040630062929	1	NAMRIL	Z005
Z005E0105	17.6573634401392	1	NAMRIL	Z005
Z005E0106	12.8663608923703	1	NAMRIL	Z005
Z005E0107	16.3936657105919	1	NAMRIL	Z005
Z005E0108	12.2990764959753	1	NAMRIL	Z005
Z005E0109	14.6930777258551	1	NAMRIL	Z005
Z005E0110	14.0330275590382	1	NAMRIL	Z005
Z005E0111	13.6610662627375	1	NAMRIL	Z005
Z005E0112	14.547605320195	1	NAMRIL	Z005
Z005E0113	14.7851053207404	1	NAMRIL	Z005
Z005E0114	14.2278328139847	1	NAMRIL	Z005
Z005E0115	14.7626932929338	1	NAMRIL	Z005
Z005E0116	13.3213376893812	1	NAMRIL	Z005
Z005E0117	13.6610662658656	1	NAMRIL	Z005
Z005E0118	17.5746942257062	1	NAMRIL	Z005
Z005E0119	17.5490764959752	1	NAMRIL	Z005
Z005E0120	15.0530676781324	1	NAMRIL	Z005
Z005E0121	14.9167603983261	1	NAMRIL	Z005
Z005E0122	14.0207296729585	1	NAMRIL	Z005
Z005E0123	16.8213376893796	1	NAMRIL	Z005
Z005E0124	13.7464552034423	1	NAMRIL	Z005
Z005E0125	14.764506297284	1	NAMRIL	Z005
Z005E0126	13.4150876893812	1	NAMRIL	Z005
Z005E0127	15.1350593595607	1	NAMRIL	Z005
Z005E0128	14.176965644064	1	NAMRIL	Z005
Z005E0129	16.0736247129042	1	NAMRIL	Z005
Z005E0130	15.0068332798047	1	NAMRIL	Z005
Z005E0131	19.8921020205468	1	NAMRIL	Z005
Z005E0132	14.6555878429958	1	NAMRIL	Z005
Z005E0133	17.4073634401418	1	NAMRIL	Z005
Z005E0134	17.2275876893847	1	NAMRIL	Z005
Z005E0135	12.7900876893818	1	NAMRIL	Z005
Z005E0136	13.4373963396263	1	NAMRIL	Z005
Z005E0137	13.4496942257046	1	NAMRIL	Z005
Z005E0138	11.970311244821	1	NAMRIL	Z005
Z005E0139	14.5559386540755	1	NAMRIL	Z005
Z005E0140	16.8873147008029	1	NAMRIL	Z005
Z005E0141	14.3359348687133	1	NAMRIL	Z005
Z005E0142	15.0875367946232	1	NAMRIL	Z005
Z005E0143	13.1040630062919	1	NAMRIL	Z005
Z005E0144	13.0859348687117	1	NAMRIL	Z005
Z005E0145	14.1205050674035	1	NAMRIL	Z005
Z005E0146	15.1996942257053	1	NAMRIL	Z005
Z005E0147	13.3004704422636	1	NAMRIL	Z005
Z005E0148	14.6930777258575	1	NAMRIL	Z005
Z005E0149	15.5224943258225	1	NAMRIL	Z005
Z005E0150	13.0330275590366	1	NAMRIL	Z005
Z005E0151	13.9546693999665	1	NAMRIL	Z005
Z005E0152	14.6120326886401	1	NAMRIL	Z005
Z005E0153	14.6389783574739	1	NAMRIL	Z005
Z005E0154	14.8347907816871	1	NAMRIL	Z005
Z005E0155	12.7341057921983	1	NAMRIL	Z005
Z005E0156	13.8359348687132	1	NAMRIL	Z005
Z005E0157	12.4457986943162	1	NAMRIL	Z005
Z005E0158	13.7413608923699	1	NAMRIL	Z005
Z005E0159	14.2214459207594	1	NAMRIL	Z005
Z005E0160	14.9167603983283	1	NAMRIL	Z005
Z005E0161	14.3525876893818	1	NAMRIL	Z005
Z005E0162	15.5638099026045	1	NAMRIL	Z005
Z005E0163	12.6309340766114	1	NAMRIL	Z005
Z005E0164	12.367825141426	1	NAMRIL	Z005
Z005E0165	14.6963376893814	1	NAMRIL	Z005
Z005E0166	13.7397999277855	1	NAMRIL	Z005
Z005E0167	13.5933090925292	1	NAMRIL	Z005
Z005E0168	12.5330275590372	1	NAMRIL	Z005
Z005E0169	13.2612126667358	1	NAMRIL	Z005
Z005E0170	17.0133622102598	1	NAMRIL	Z005
Z005E0171	17.2201111525645	1	NAMRIL	Z005
Z005E0172	12.2739032554698	1	NAMRIL	Z005
Z005E0173	12.24243757793	1	NAMRIL	Z005
Z005E0174	14.9612126667351	1	NAMRIL	Z005
Z005E0175	14.3838376893811	1	NAMRIL	Z005
Z005E0176	15.13383768938	1	NAMRIL	Z005
Z005E0177	14.0283402059195	1	NAMRIL	Z005
Z005E0178	13.7024746840412	1	NAMRIL	Z005
Z005E0179	13.8716491544251	1	NAMRIL	Z005
Z005E0180	13.0502205829974	1	NAMRIL	Z005
